team,player_name,player_id,position,event_name,count_event,count_event_neighbor,puntos_total,minutes_played,cluster,rol,percentile_position,percentile_role,primary_position,primary_role,market_value_mill
Demo Club Norte,Player_025,900025,CF,Foul Won,32,9,3.6139,909.0,3,Target Man,59.70709154909948,59.06085302917385,CF,Target Man,1.57
Demo Club Norte,Player_025,900025,CF,Tackle,13,10,1.7822,909.0,3,Target Man,29.74756809857027,36.88000546094726,CF,Target Man,1.57
Demo Club Norte,Player_025,900025,CF,Defensive reading,8,2,0.8911,909.0,3,Target Man,44.7137128920318,23.518813619750528,CF,Target Man,1.57
Demo Club Norte,Player_025,900025,CF,Clearance,14,9,1.8317,909.0,3,Target Man,38.21457568715855,36.0994206683264,CF,Target Man,1.57
Demo Club Norte,Player_025,900025,CF,Shot,43,18,5.1485,909.0,3,Target Man,100.0,60.004162699340995,CF,Target Man,1.57
Demo Club Norte,Player_025,900025,CF,Aerial,28,11,3.3168,909.0,3,Target Man,72.48527966760508,85.04780748459751,CF,Target Man,1.57
Demo Club Norte,Player_025,900025,CF,Ball recovery,16,5,1.8317,909.0,3,Target Man,17.092768500085423,63.241636107263226,CF,Target Man,1.57
Demo Club Norte,Player_025,900025,CF,Turnover,29,12,3.4653,909.0,3,Target Man,22.851050748411964,43.96934111888655,CF,Target Man,1.57
Demo Club Capital,Player_026,900026,CB,Pass,26,15,2.0154,1496.0,1,Stopper,58.613970458989584,36.36767418015951,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Long ball,17,8,1.2634,1496.0,1,Stopper,38.16709247661757,44.79662440882862,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Wide ball,18,4,1.2032,1496.0,1,Stopper,25.773464018379475,78.16117062694467,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Through ball,15,7,1.113,1496.0,1,Stopper,35.24830265395508,41.22133306318272,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Progressive pass,10,4,0.7219,1496.0,1,Stopper,20.793055105650694,41.26157431691024,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Key pass,15,7,1.113,1496.0,1,Stopper,51.217923909064645,49.38577805330593,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Take on,9,5,0.6918,1496.0,1,Stopper,60.7826155590987,42.96147839399842,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Foul commit,11,3,0.752,1496.0,1,Stopper,41.70261690675206,43.57506189658506,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Foul Won,10,8,0.8422,1496.0,1,Stopper,48.88648580573842,54.22497885865812,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Tackle,30,24,2.5267,1496.0,1,Stopper,71.20439456643773,45.71422637039341,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Defensive reading,33,17,2.4967,1496.0,1,Stopper,75.58979217901296,74.26333177262521,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Clearance,37,20,2.8275,1496.0,1,Stopper,77.60267154864819,75.60136750756871,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Shot,8,7,0.6918,1496.0,1,Stopper,39.555003204071625,72.12729121847616,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Aerial,47,16,3.3088,1496.0,1,Stopper,69.2808456079469,63.969278999346244,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Ball recovery,29,12,2.1056,1496.0,1,Stopper,55.816447014938305,64.34579076769101,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,CB,Turnover,13,7,0.9926,1496.0,1,Stopper,48.85029306516431,74.01391479885456,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Pass,31,18,2.4064,1496.0,1,Deep Lying Playmaker,100.0,74.36802880644726,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Long ball,21,11,1.5943,1496.0,1,Deep Lying Playmaker,29.90326767210582,76.66467229010804,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Wide ball,14,6,1.0227,1496.0,1,Deep Lying Playmaker,6.109338575254839,48.31549403903303,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Through ball,3,9,0.4512,1496.0,1,Deep Lying Playmaker,72.7766954807041,21.894084046643403,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Progressive pass,33,11,2.3162,1496.0,1,Deep Lying Playmaker,61.47713742408412,62.35531398493125,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Key pass,13,5,0.9325,1496.0,1,Deep Lying Playmaker,14.070235833150878,59.42987571584484,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Take on,15,6,1.0829,1496.0,1,Deep Lying Playmaker,22.35603058131288,78.20011245226384,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Foul commit,13,7,0.9926,1496.0,1,Deep Lying Playmaker,51.6677244938164,37.39667445297488,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Foul Won,13,4,0.9024,1496.0,1,Deep Lying Playmaker,72.09841911171549,31.62616984549424,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Tackle,29,13,2.1357,1496.0,1,Deep Lying Playmaker,62.57020561919631,59.11708571111203,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Defensive reading,28,9,1.9552,1496.0,1,Deep Lying Playmaker,57.83388402957314,36.039369911522414,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Clearance,11,0,0.6618,1496.0,1,Deep Lying Playmaker,43.84598325316091,59.033765188438494,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Shot,14,9,1.113,1496.0,1,Deep Lying Playmaker,54.6247378784613,13.145871049869328,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Aerial,9,9,0.8122,1496.0,1,Deep Lying Playmaker,33.79429498682415,52.567329515074256,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Ball recovery,38,22,2.9479,1496.0,1,Deep Lying Playmaker,63.674530628451734,61.19351529039234,CB,Stopper,9.83
Demo Club Capital,Player_026,900026,DMF,Turnover,9,5,0.6918,1496.0,1,Deep Lying Playmaker,4.763708951046141,53.76431743962641,CB,Stopper,9.83
Demo Club Mediterráneo,Player_027,900027,CF,Pass,20,3,0.7454,2596.0,3,Target Man,57.44217707259332,33.869172525902385,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Long ball,12,7,0.5374,2596.0,3,Target Man,21.08942141147424,23.60137940678809,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Wide ball,12,3,0.468,2596.0,3,Target Man,42.13629768905656,56.118386805519165,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Through ball,17,4,0.6587,2596.0,3,Target Man,6.1278579094047245,19.04732617311761,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Progressive pass,13,6,0.5547,2596.0,3,Target Man,23.175402973189755,34.31356843249584,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Key pass,12,5,0.5027,2596.0,3,Target Man,51.03011442703679,45.8361762953451,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Take on,17,21,0.9534,2596.0,3,Target Man,50.67695936035088,39.51288488445029,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Foul commit,13,8,0.5894,2596.0,3,Target Man,72.71630499080723,43.62247389986865,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Foul Won,21,12,0.9361,2596.0,3,Target Man,73.1924539431605,48.17763521048701,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Tackle,11,7,0.5027,2596.0,3,Target Man,44.48412011688763,47.52604481294919,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Defensive reading,14,8,0.624,2596.0,3,Target Man,85.23998551066023,48.86704257783451,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Clearance,6,7,0.3294,2596.0,3,Target Man,54.068865283048304,51.55960203258315,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Shot,50,18,2.0455,2596.0,3,Target Man,74.01623625120874,100.0,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Aerial,30,16,1.3174,2596.0,3,Target Man,60.044933205813315,69.44107342046848,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Ball recovery,9,5,0.3987,2596.0,3,Target Man,29.93840546558141,42.14355485362032,CF,Target Man,16.47
Demo Club Mediterráneo,Player_027,900027,CF,Turnover,29,7,1.1267,2596.0,3,Target Man,88.796844565134,69.24758754693289,CF,Target Man,16.47
Demo Club Atlántico,Player_028,900028,CB,Pass,16,11,2.6875,720.0,1,Stopper,61.74538452456409,69.94390400886549,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Long ball,16,10,2.625,720.0,1,Stopper,39.90125507417624,51.63090352901626,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Wide ball,11,5,1.6875,720.0,1,Stopper,35.21225873753859,55.10389812666863,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Through ball,9,9,1.6875,720.0,1,Stopper,57.62059750613611,29.76797897492062,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Progressive pass,7,9,1.4375,720.0,1,Stopper,36.24204190860426,28.26640021820056,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Key pass,13,7,2.0625,720.0,1,Stopper,87.41327803702842,34.387150324628905,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Take on,16,7,2.4375,720.0,1,Stopper,80.61749416977565,63.237587312868726,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Foul commit,9,10,1.75,720.0,1,Stopper,68.91589994572153,42.15536989099036,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Foul Won,11,8,1.875,720.0,1,Stopper,22.71309730751865,37.947379514915774,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Tackle,30,15,4.6875,720.0,1,Stopper,45.603810432325325,73.21319205272934,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Defensive reading,49,14,7.0,720.0,1,Stopper,77.85756094218813,47.84031132789989,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Clearance,46,21,7.0625,720.0,1,Stopper,68.67758546304422,76.68662018358764,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Shot,13,5,1.9375,720.0,1,Stopper,17.20829262711026,44.48956186864558,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Aerial,36,20,5.75,720.0,1,Stopper,66.83942424241395,63.424486291796995,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Ball recovery,29,18,4.75,720.0,1,Stopper,72.78574082812204,74.9919232032864,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,CB,Turnover,17,4,2.375,720.0,1,Stopper,37.60719665037732,38.92187962868333,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Pass,29,18,4.75,720.0,3,Full Back,73.07001180022624,72.70221478482196,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Long ball,11,4,1.625,720.0,3,Full Back,7.967068070816325,57.13931542113063,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Wide ball,49,10,6.75,720.0,3,Full Back,74.49426679655997,81.37322040458938,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Through ball,7,4,1.125,720.0,3,Full Back,55.37412354550665,29.957533810846073,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Progressive pass,35,22,5.75,720.0,3,Full Back,53.26156550507922,100.0,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Key pass,8,6,1.375,720.0,3,Full Back,40.93874660276277,35.4863605754713,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Take on,24,15,3.9375,720.0,3,Full Back,52.03368309497721,29.446143490883372,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Foul commit,12,7,1.9375,720.0,3,Full Back,78.5242804984535,46.900545578918454,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Foul Won,10,6,1.625,720.0,3,Full Back,22.760332996218704,48.766851443505175,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Tackle,22,11,3.4375,720.0,3,Full Back,50.8910311031712,94.6762154309795,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Defensive reading,15,11,2.5625,720.0,3,Full Back,80.78169400398929,27.51118845587216,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Clearance,8,6,1.375,720.0,3,Full Back,46.676018324246456,23.857512016626593,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Shot,16,5,2.3125,720.0,3,Full Back,54.598283321815856,69.40459185655718,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Aerial,6,7,1.1875,720.0,3,Full Back,45.82596399945986,27.96300874795973,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Ball recovery,30,10,4.375,720.0,3,Full Back,46.357738064511786,59.36456727990535,CB,Stopper,4.45
Demo Club Atlántico,Player_028,900028,FB,Turnover,10,8,1.75,720.0,3,Full Back,63.75735377414224,38.81856843273797,CB,Stopper,4.45
Demo Club Sur,Player_029,900029,CF,Pass,19,10,1.1829,1826.0,1,Poacher,70.37213246512027,64.58655819469288,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Long ball,16,4,0.8872,1826.0,1,Poacher,16.228127098657072,52.75941246002513,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Wide ball,10,6,0.6407,1826.0,1,Poacher,44.82339472949581,36.05547409988592,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Through ball,13,8,0.8379,1826.0,1,Poacher,46.80215054325656,61.42886536268007,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Progressive pass,12,4,0.69,1826.0,1,Poacher,54.8418428267691,52.2810963205772,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Key pass,16,7,0.9611,1826.0,1,Poacher,17.709115569535353,28.553784004803855,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Take on,20,13,1.3061,1826.0,1,Poacher,60.38420118471,40.63703860095769,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Foul commit,7,10,0.5915,1826.0,1,Poacher,19.913289877390543,41.02749470071641,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Foul Won,38,11,2.144,1826.0,1,Poacher,51.8264191987482,72.26416060817989,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Tackle,17,8,1.035,1826.0,1,Poacher,25.963574966381817,21.30607050126158,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Defensive reading,10,5,0.6161,1826.0,1,Poacher,42.92215361328102,7.337158495957155,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Clearance,15,6,0.8872,1826.0,1,Poacher,21.27078176542831,41.4300654143402,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Shot,51,18,2.9573,1826.0,1,Poacher,80.07151331030332,86.41059465305244,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Aerial,20,18,1.4294,1826.0,1,Poacher,81.22720730598952,100.0,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Ball recovery,6,1,0.3204,1826.0,1,Poacher,40.00691230907106,29.871255296846456,CF,Poacher,2.73
Demo Club Sur,Player_029,900029,CF,Turnover,24,13,1.5033,1826.0,1,Poacher,95.0560027774714,40.04392942528128,CF,Poacher,2.73
Demo Club Interior,Player_030,900030,CB,Pass,27,12,3.7218,798.0,3,Sweeper,87.11314386011674,21.38045611193359,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Long ball,12,13,2.0865,798.0,3,Sweeper,33.430691088198884,1.271351603159772,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Wide ball,16,8,2.2556,798.0,3,Sweeper,41.680601133302616,10.966663895972381,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Through ball,11,5,1.5226,798.0,3,Sweeper,18.411821065138636,53.35620107746545,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Progressive pass,4,8,0.9023,798.0,3,Sweeper,41.63167815872584,45.648171907364954,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Key pass,11,3,1.4098,798.0,3,Sweeper,28.472628448356396,32.997081569139525,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Take on,12,4,1.5789,798.0,3,Sweeper,48.98655153680743,14.839574179876422,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Foul commit,11,8,1.6917,798.0,3,Sweeper,39.68791915440953,27.526671713003108,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Foul Won,6,6,1.015,798.0,3,Sweeper,28.975359238931993,35.40704987840746,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Tackle,37,25,5.5827,798.0,3,Sweeper,90.79306609666122,89.70950659172722,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Defensive reading,34,25,5.2444,798.0,3,Sweeper,43.95746994912115,56.08442041166571,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Clearance,32,31,5.3571,798.0,3,Sweeper,93.75239884020134,73.35314330639038,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Shot,11,1,1.297,798.0,3,Sweeper,48.43224160384449,61.617631475054395,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Aerial,41,13,5.3571,798.0,3,Sweeper,69.66106910696057,45.725376117497184,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Ball recovery,22,12,3.1579,798.0,3,Sweeper,62.71624115926545,77.64891177891542,CB,Sweeper,3.79
Demo Club Interior,Player_030,900030,CB,Turnover,10,10,1.6917,798.0,3,Sweeper,10.804631843180218,56.557135775043314,CB,Sweeper,3.79
Demo Club Norte,Player_031,900031,DMF,Pass,36,17,4.6952,853.0,1,Deep Lying Playmaker,52.44391727953286,72.5050627571313,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Long ball,33,14,4.2204,853.0,1,Deep Lying Playmaker,42.32656906938844,42.58866365988737,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Wide ball,10,8,1.4771,853.0,1,Deep Lying Playmaker,58.66210907302512,46.11778161670617,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Through ball,17,5,2.0574,853.0,1,Deep Lying Playmaker,29.714607121372836,24.821518608103784,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Progressive pass,29,18,4.0094,853.0,1,Deep Lying Playmaker,69.3028800278031,70.39862800326833,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Key pass,11,7,1.5299,853.0,1,Deep Lying Playmaker,68.02886275324953,54.78044504671224,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Take on,19,2,2.1102,853.0,1,Deep Lying Playmaker,39.091679690034965,37.43127925745898,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Foul commit,9,7,1.3189,853.0,1,Deep Lying Playmaker,0.0,38.21453735833055,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Foul Won,8,5,1.1079,853.0,1,Deep Lying Playmaker,63.43650639556239,89.96586162797388,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Tackle,29,14,3.7984,853.0,1,Deep Lying Playmaker,63.23687715606719,84.6318472032066,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Defensive reading,25,17,3.5346,853.0,1,Deep Lying Playmaker,36.3236490008481,83.51136725636238,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Clearance,18,8,2.3212,853.0,1,Deep Lying Playmaker,15.377902539367664,42.68693840444644,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Shot,17,6,2.1102,853.0,1,Deep Lying Playmaker,69.9365043496304,34.067915472794624,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Aerial,11,4,1.3716,853.0,1,Deep Lying Playmaker,26.45022905131703,50.86924974294303,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Ball recovery,40,21,5.3283,853.0,1,Deep Lying Playmaker,80.63692151056966,84.6617796248075,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,DMF,Turnover,8,8,1.2661,853.0,1,Deep Lying Playmaker,0.2725108826363183,85.57831336957756,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,CB,Pass,23,6,2.7433,853.0,3,Sweeper,44.45323406175146,62.24593134258218,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,CB,Long ball,15,7,1.9519,853.0,3,Sweeper,32.787510098671774,85.00320977507212,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,CB,Wide ball,9,3,1.1079,853.0,3,Sweeper,28.131329120331394,28.971759355510663,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,CB,Through ball,10,4,1.2661,853.0,3,Sweeper,52.02225871987634,36.402716274358305,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,CB,Progressive pass,15,10,2.1102,853.0,3,Sweeper,47.455154036837264,43.35067271705398,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,CB,Key pass,10,4,1.2661,853.0,3,Sweeper,46.268450899119216,91.93885971071788,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,CB,Take on,13,7,1.7409,853.0,3,Sweeper,58.836600831403615,42.26135305510565,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,CB,Foul commit,17,9,2.2685,853.0,3,Sweeper,40.64310264789897,67.35029860558816,DMF,Deep Lying Playmaker,23.49
Demo Club Norte,Player_031,900031,CB,Foul Won,9,4,1.1606,853.0,3,Sweeper,23.022475921602265,60.45906950112992,DMF,Deep Lying Playmaker,23.49
